bag,ztop,EDC3béta,AICC2012,deutfinal,temp,acc-EDC3beta,Bag,Age,Deuterium,anom c,year,temp c
,2158.2,,,,,,3925,212143.33,-401.1,-1.50,,
,2158.75,,,,,,3926,212229.40,-408.6,-2.75,,
,2159.3,,,,,,3927,212323.59,-404.9,-2.14,,
,2159.85,,,,,,3928,212415.06,-407.8,-2.62,,
,2160.4,,,,,,3929,212508.98,-407.6,-2.59,,
,2160.95,,,,,,3930,212602.59,-405.64,-2.27,,
,2161.5,,,,,,3931,212691.51,-402.8,-1.81,,
,2162.05,,,,,,3932,212779.11,-403.86,-1.99,,
,2162.6,,,,,,3933,212867.77,-403.9,-2.00,,
,2163.15,,,,,,3934,212957.10,-405.7,-2.30,,
,2163.7,,,,,,3935,213048.09,-403.2,-1.89,,
,2164.25,,,,,,3936,213136.43,-401.3,-1.58,,
,2164.8,,,,,,3937,213222.87,-406.1,-2.38,,
,2165.35,,,,,,3938,213313.82,-403.5,-1.96,,
,2165.9,,,,,,3939,213402.92,-403.3,-1.93,,
,2166.45,,,,,,3940,213491.44,-408.22,-2.75,,
,2167,,,,,,3941,213583.31,-407.9,-2.70,,
,2167.55,,,,,,3942,213678.46,-409.8,-3.02,,
,2168.1,,,,,,3943,213775.21,-403.5,-1.98,,
,2168.65,,,,,,3944,213864.29,-400,-1.41,,
,2169.2,,,,,,3945,213949.33,-402.1,-1.76,,
,2169.75,,,,,,3946,214036.09,-407.57,-2.67,,
,2170.3,,,,,,3947,214126.86,-406.5,-2.50,,
,2170.85,,,,,,3948,214219.10,-402.6,-1.86,,
,2171.4,,,,,,3949,214308.39,-407,-2.59,,
,2171.95,,,,,,3950,214401.17,-403.9,-2.09,,
,2172.5,,,,,,3951,214491.25,-402.2,-1.81,,
,2173.05,,,,,,3952,214579.87,-403.2,-1.98,,
,2173.6,,,,,,3953,214667.48,-402.8,-1.92,,
,2174.15,,,,,,3954,214755.50,-402.2,-1.83,,
,2174.7,,,,,,3955,214842.78,-399.51,-1.39,,
,2175.25,,,,,,3956,214924.22,-404.64,-2.25,,
,2175.8,,,,,,3957,215011.30,-397.03,-1.00,,
,2176.35,,,,,,3958,215093.09,-399.4,-1.39,,
,2176.9,,,,,,3959,215176.32,-397.99,-1.17,,
,2177.45,,,,,,3960,215258.47,-401.6,-1.77,,
,2178,,,,,,3961,215341.56,-400.75,-1.64,,
,2178.55,,,,,,3962,215427.75,-401.04,-1.70,,
,2179.1,,,,,,3963,215513.82,-399.6,-1.46,,
,2179.65,,,,,,3964,215598.84,-404.3,-2.25,,
,2180.2,,,,,,3965,215686.51,-402.8,-2.01,,
,2180.75,,,,,,3966,215775.50,-405.8,-2.51,,
,2181.3,,,,,,3967,215865.62,-404,-2.22,,
,2181.85,,,,,,3968,215956.43,-405,-2.39,,
,2182.4,,,,,,3969,216048.53,-405.6,-2.50,,
,2182.95,,,,,,3970,216141.70,-408,-2.90,,
,2183.5,,,,,,3971,216238.39,-409.7,-3.19,,
,2184.05,,,,,,3972,216337.82,-407.4,-2.82,,
,2184.6,,,,,,3973,216433.94,-407.8,-2.89,,
,2185.15,,,,,,3974,216530.57,-407.1,-2.78,,
,2185.7,,,,,,3975,216626.57,-408.1,-2.95,,
,2186.25,,,,,,3976,216724.55,-412.7,-3.72,,
,2186.8,,,,,,3977,216828.31,-412.7,-3.72,,
,2187.35,,,,,,3978,216930.47,-414.6,-4.04,,
,2187.9,,,,,,3979,217038.20,-415,-4.11,,
,2188.45,,,,,,3980,217147.06,-414.3,-4.00,,
,2189,,,,,,3981,217255.48,-417,-4.45,,
,2189.55,,,,,,3982,217367.12,-414.2,-4.00,,
,2190.1,,,,,,3983,217475.13,-411.2,-3.50,,
,2190.65,,,,,,3984,217579.58,-419.4,-4.87,,
,2191.2,,,,,,3985,217695.95,-418.8,-4.77,,
,2191.75,,,,,,3986,217812.26,-418.1,-4.66,,
,2192.3,,,,,,3987,217927.29,-415.5,-4.23,,
,2192.85,,,,,,3988,218038.50,-422.5,-5.39,,
,2193.4,,,,,,3989,218162.74,-425.4,-5.88,,
,2193.95,,,,,,3990,218291.67,-420.1,-5.00,,
,2194.5,,,,,,3991,218411.63,-421.6,-5.25,,
,2195.05,,,,,,3992,218533.93,-422.79,-5.45,,
,2195.6,,,,,,3993,218659.82,-421,-5.16,,
,2196.15,,,,,,3994,218781.98,-421.4,-5.23,,
,2196.7,,,,,,3995,218904.05,-418.8,-4.80,,
,2197.25,,,,,,3996,219022.22,-419.76,-4.96,,
,2197.8,,,,,,3997,219140.01,-425.3,-5.88,,
,2198.35,,,,,,3998,219269.81,-423,-5.51,,
,2198.9,,,,,,3999,219393.56,-420.4,-5.08,,
,2199.45,,,,,,4000,219515.07,-421.65,-5.29,,
,2200,,,,,,4001,219637.42,-426.6,-6.11,,
,2200.55,,,,,,4002,219771.27,-425.8,-5.98,,
,2201.1,,,,,,4003,219904.18,-426.38,-6.08,,
,2201.65,,,,,,4004,220039.88,-424,-5.69,,
,2202.2,,,,,,4005,220169.75,-427.9,-6.34,,
,2202.75,,,,,,4006,220306.44,-427.9,-6.34,,
,2203.3,,,,,,4007,220444.28,-431.2,-6.89,,
,2203.85,,,,,,4008,220589.13,-428.9,-6.52,,
,2204.4,,,,,,4009,220729.55,-431.3,-6.92,,
,2204.95,,,,,,4010,220874.86,-430.2,-6.74,,
,2205.5,,,,,,4011,221018.74,-431.5,-6.96,,
,2206.05,,,,,,4012,221165.77,-434.6,-7.47,,
,2206.6,,,,,,4013,221318.89,-431.9,-7.03,,
,2207.15,,,,,,4014,221469.22,-442.4,-8.77,,
,2207.7,,,,,,4015,221638.70,-438.72,-8.16,,
,2208.25,,,,,,4016,221809.46,-434,-7.38,,
,2208.8,,,,,,4017,221962.84,-431.7,-7.01,,
,2209.35,,,,,,4018,222113.18,-435.04,-7.57,,
,2209.9,,,,,,4019,222275.61,-438.1,-8.08,,
,2210.45,,,,,,4020,222441.00,-438.8,-8.20,,
,2211,,,,,,4021,222609.30,-438.5,-8.16,,
,2211.55,,,,,,4022,222776.86,-437.94,-8.07,,
,2212.1,,,,,,4023,222946.98,-441.8,-8.72,,
,2212.65,,,,,,4024,223118.99,-438.3,-8.15,,
,2213.2,,,,,,4025,223286.96,-441.6,-8.70,,
,2213.75,,,,,,4026,223459.94,-437.3,-7.99,,
,2214.3,,,,,,4027,223627.35,-441.5,-8.69,,
,2214.85,,,,,,4028,223804.40,-440.7,-8.57,,
,2215.4,,,,,,4029,223977.25,-441.2,-8.65,,
,2215.95,,,,,,4030,224154.52,-437.7,-8.08,,
,2216.5,,,,,,4031,224324.64,-440.6,-8.56,,
,2217.05,,,,,,4032,224501.03,-437.6,-8.07,,
,2217.6,,,,,,4033,224669.27,-437,-7.98,,
,2218.15,,,,,,4034,224837.83,-437.16,-8.01,,
,2218.7,,,,,,4035,225003.38,-433.8,-7.46,,
,2219.25,,,,,,4036,225165.21,-435.6,-7.76,,
,2219.8,,,,,,4037,225331.11,-436.8,-7.96,,
,2220.35,,,,,,4038,225499.44,-428.1,-6.52,,
,2220.9,,,,,,4039,225649.09,-428.8,-6.64,,
,2221.45,,,,,,4040,225799.00,-427.1,-6.36,,
,2222,,,,,,4041,225944.22,-425,-6.02,,
,2222.55,,,,,,4042,226085.07,-420,-5.19,,
,2223.1,,,,,,4043,226215.22,-416.1,-4.55,,
,2223.65,,,,,,4044,226342.16,-425.7,-6.13,,
,2224.2,,,,,,4045,226488.87,-423.4,-5.75,,
,2224.75,,,,,,4046,226627.85,-428.1,-6.53,,
,2225.3,,,,,,4047,226773.83,-426.4,-6.24,,
,2225.85,,,,,,4048,226917.85,-423.6,-5.78,,
,2226.4,,,,,,4049,227059.70,-427.9,-6.48,,
,2226.95,,,,,,4050,227211.34,-427.6,-6.43,,
,2227.5,,,,,,4051,227362.86,-433.3,-7.36,,
,2228.05,,,,,,4052,227526.01,-434.6,-7.57,,
,2228.6,,,,,,4053,227691.88,-435.9,-7.77,,
,2229.15,,,,,,4054,227862.43,-432.6,-7.21,,
,2229.7,,,,,,4055,228026.48,-436.4,-7.83,,
,2230.25,,,,,,4056,228199.31,-439.4,-8.31,,
,2230.8,,,,,,4057,228380.32,-438.7,-8.18,,
,2231.35,,,,,,4058,228560.25,-439.7,-8.33,,
,2231.9,,,,,,4059,228742.62,-438.7,-8.15,,
,2232.45,,,,,,4060,228922.58,-438.6,-8.12,,
,2233,,,,,,4061,229101.82,-435,-7.51,,
,2233.55,,,,,,4062,229272.16,-433.4,-7.23,,
,2234.1,,,,,,4063,229438.21,-425.2,-5.87,,
,2234.65,,,,,,4064,229584.72,-427.7,-6.27,,
,2235.2,,,,,,4065,229736.18,-419.4,-4.89,,
,2235.75,,,,,,4066,229872.37,-431.8,-6.92,,
,2236.3,,,,,,4067,230032.31,-429.4,-6.51,,
,2236.85,,,,,,4068,230188.95,-429.6,-6.53,,
,2237.4,,,,,,4069,230346.70,-436.7,-7.69,,
,2237.95,,,,,,4070,230521.50,-437,-7.72,,
,2238.5,,,,,,4071,230697.78,-436.3,-7.59,,
,2239.05,,,,,,4072,230872.46,-434.74,-7.32,,
,2239.6,,,,,,4073,231047.11,-435.7,-7.46,,
,2240.15,,,,,,4074,231219.97,-433.6,-7.10,,
,2240.7,,,,,,4075,231388.02,-432.3,-6.87,,
,2241.25,,,,,,4076,231552.26,-431.2,-6.67,,
,2241.8,,,,,,4077,231713.95,-430.5,-6.54,,
,2242.35,,,,,,4078,231873.51,-427.3,-6.00,,
,2242.9,,,,,,4079,232026.46,-427.19,-5.97,,
,2243.45,,,,,,4080,232181.67,-424.3,-5.48,,
,2244,,,,,,4081,232327.99,-428.5,-6.16,,
,2244.55,,,,,,4082,232482.61,-427.7,-6.01,,
,2245.1,,,,,,4083,232636.03,-428.2,-6.07,,
,2245.65,,,,,,4084,232790.58,-428.4,-6.09,,
,2246.2,,,,,,4085,232945.48,-426.6,-5.78,,
,2246.75,,,,,,4086,233096.58,-428.2,-6.03,,
,2247.3,,,,,,4087,233250.71,-426,-5.65,,
,2247.85,,,,,,4088,233400.57,-427.1,-5.81,,
,2248.4,,,,,,4089,233551.46,-420.86,-4.76,,
,2248.95,,,,,,4090,233690.53,-423,-5.10,,
,2249.5,,,,,,4091,233831.18,-422.1,-4.94,,
,2250.05,,,,,,4092,233971.34,-420.5,-4.66,,
,2250.6,,,,,,4093,234108.70,-421.4,-4.79,,
,2251.15,,,,,,4094,234247.42,-422.3,-4.92,,
,2251.7,,,,,,4095,234388.00,-422,-4.85,,
,2252.25,,,,,,4096,234527.99,-422.4,-4.89,,
,2252.8,,,,,,4097,234668.27,-420.3,-4.53,,
,2253.35,,,,,,4098,234804.88,-420.9,-4.61,,
,2253.9,,,,,,4099,234941.85,-413.7,-3.40,,
,2254.45,,,,,,4100,235065.23,-416.7,-3.88,,
,2255,,,,,,4101,235192.90,-414,-3.42,,
,2255.55,,,,,,4102,235316.06,-414.1,-3.43,,
,2256.1,,,,,,4103,235439.18,-414.7,-3.51,,
,2256.65,,,,,,4104,235563.09,-413.2,-3.25,,
,2257.2,,,,,,4105,235684.86,-417.5,-3.95,,
,2257.75,,,,,,4106,235813.89,-415.5,-3.60,,
,2258.3,,,,,,4107,235939.84,-413.8,-3.31,,
,2258.85,,,,,,4108,236061.38,-410.4,-2.73,,
,2259.4,,,,,,4109,236177.55,-406.5,-2.08,,
,2259.95,,,,,,4110,236289.79,-412.9,-3.13,,
,2260.5,,,,,,4111,236409.37,-409.8,-2.61,,
,2261.05,,,,,,4112,236524.75,-411.3,-2.85,,
,2261.6,,,,,,4113,236641.60,-406.9,-2.11,,
,2262.15,,,,,,4114,236751.76,-411.3,-2.83,,
,2262.7,,,,,,4115,236867.76,-408.8,-2.41,,
,2263.25,,,,,,4116,236981.06,-411.2,-2.80,,
,2263.8,,,,,,4117,237097.88,-412.8,-3.07,,
,2264.35,,,,,,4118,237217.02,-408.73,-2.39,,
,2264.9,,,,,,4119,237332.04,-409,-2.43,,
,2265.45,,,,,,4120,237444.89,-407.2,-2.13,,
,2266,,,,,,4121,237555.58,-411.8,-2.89,,
,2266.55,,,,,,4122,237672.66,-410.94,-2.74,,
,2267.1,,,,,,4123,237789.96,-410,-2.59,,
,2267.65,,,,,,4124,237904.05,-406.4,-1.99,,
,2268.2,,,,,,4125,238013.03,-406.5,-2.01,,
,2268.75,,,,,,4126,238121.97,-409.2,-2.45,,
,2269.3,,,,,,4127,238234.90,-412,-2.91,,
,2269.85,,,,,,4128,238352.28,-407,-2.09,,
,2270.4,,,,,,4129,238462.71,-408.5,-2.33,,
,2270.95,,,,,,4130,238574.29,-405.6,-1.86,,
,2271.5,,,,,,4131,238685.39,-409.5,-2.50,,
,2272.05,,,,,,4132,238789.06,-403.9,-1.58,,
,2272.6,,,,,,4133,238896.14,-405.1,-1.78,,
,2273.15,,,,,,4134,239000.45,-404.3,-1.65,,
,2273.7,,,,,,4135,239110.97,-408.9,-2.41,,
,2274.25,,,,,,4136,239225.07,-408.7,-2.38,,
,2274.8,,,,,,4137,239328.05,-402.8,-1.41,,
,2275.35,,,,,,4138,239439.38,-408.7,-2.39,,
,2275.9,,,,,,4139,239553.24,-410.1,-2.62,,
,2276.45,,,,,,4140,239663.37,-407.9,-2.26,,
,2277,,,,,,4141,239768.89,-405.5,-1.87,,
,2277.55,,,,,,4142,239865.71,-397.6,-0.57,,
,2278.1,,,,,,4143,239961.05,-400.9,-1.12,,
,2278.65,,,,,,4144,240060.53,-403.7,-1.59,,
,2279.2,,,,,,4145,240163.42,-400,-0.99,,
,2279.75,,,,,,4146,240262.43,-400,-1.00,,
,2280.3,,,,,,4147,240360.41,-398.3,-0.72,,
,2280.85,,,,,,4148,240456.85,-400.3,-1.06,,
,2281.4,,,,,,4149,240555.48,-401.2,-1.22,,
,2281.95,,,,,,4150,240655.15,-398.7,-0.81,,
,2282.5,,,,,,4151,240751.53,-395.3,-0.26,,
,2283.05,,,,,,4152,240843.63,-396.8,-0.52,,
,2283.6,,,,,,4153,240937.25,-397,-0.56,,
,2284.15,,,,,,4154,241030.95,-393.6,-0.01,,
,2284.7,,,,,,4155,241120.22,-391.7,0.29,,
,2285.25,,,,,,4156,241207.13,-391.1,0.38,,
,2285.8,,,,,,4157,241293.16,-391,0.38,,
,2286.35,,,,,,4158,241378.50,-387,1.03,,
,2286.9,,,,,,4159,241460.79,-392.6,0.09,,
,2287.45,,,,,,4160,241547.15,-386,1.17,,
,2288,,,,,,4161,241627.90,-389.9,0.51,,
,2288.55,,,,,,4162,241710.58,-382.5,1.72,,
,2289.1,,,,,,4163,241787.32,-377.9,2.46,,
,2289.65,,,,,,4164,241857.58,-377.2,2.56,,
,2290.2,,,,,,4165,241927.53,-379.3,2.20,,
,2290.75,,,,,,4166,241999.34,-380.5,1.98,,
,2291.3,,,,,,4167,242071.74,-375.9,2.73,,
,2291.85,,,,,,4168,242141.06,-380.4,1.96,,
,2292.4,,,,,,4169,242213.98,-378.8,2.21,,
,2292.95,,,,,,4170,242285.80,-375.7,2.71,,
,2293.5,,,,,,4171,242354.70,-378,2.31,,
,2294.05,,,,,,4172,242425.13,-377.2,2.42,,
,2294.6,,,,,,4173,242495.58,-379.3,2.06,,
,2295.15,,,,,,4174,242568.17,-380.5,1.84,,
,2295.7,,,,,,4175,242641.94,-380,1.91,,
,2296.25,,,,,,4176,242715.48,-380,1.89,,
,2296.8,,,,,,4177,242789.15,-384.8,1.08,,
,2297.35,,,,,,4178,242867.16,-377.9,2.20,,
,2297.9,,,,,,4179,242939.88,-380.2,1.81,,
,2298.45,,,,,,4180,243014.16,-381.5,1.57,,
,2299,,,,,,4181,243089.61,-384,1.14,,
,2299.55,,,,,,4182,243168.78,-386.3,0.74,,
,2300.1,,,,,,4183,243250.18,-386.9,0.63,,
,2300.65,,,,,,4184,243332.67,-388.4,0.36,,
,2301.2,,,,,,4185,243414.48,-384.4,1.01,,
,2301.75,,,,,,4186,243494.51,-384.4,0.99,,
,2302.3,,,,,,4187,243574.02,-383.1,1.19,,
,2302.85,,,,,,4188,243653.00,-384.9,0.87,,
,2303.4,,,,,,4189,243735.37,-388.8,0.21,,
,2303.95,,,,,,4190,243821.33,-390.7,-0.12,,
,2304.5,,,,,,4191,243909.48,-391.1,-0.21,,
,2305.05,,,,,,4192,243998.59,-391.9,-0.36,,
,2305.6,,,,,,4193,244088.91,-397.2,-1.25,,
,2306.15,,,,,,4194,244187.17,-399.6,-1.66,,
,2306.7,,,,,,4195,244289.39,-403.5,-2.32,,
,2307.25,,,,,,4196,244397.96,-402.2,-2.13,,
,2307.8,,,,,,4197,244504.55,-400.3,-1.83,,
,2308.35,,,,,,4198,244609.28,-403.7,-2.41,,
,2308.9,,,,,,4199,244718.24,-403.7,-2.42,,
,2309.45,,,,,,4200,244828.45,-407.4,-3.05,,
,2310,,,,,,4201,244944.32,-406,-2.83,,
,2310.55,,,,,,4202,245058.93,-408.2,-3.21,,
,2311.1,,,,,,4203,245176.97,-409.6,-3.45,,
,2311.65,,,,,,4204,245297.80,-409.4,-3.43,,
,2312.2,,,,,,4205,245419.84,-415.7,-4.49,,
,2312.75,,,,,,4206,245551.56,-411.3,-3.77,,
,2313.3,,,,,,4207,245677.42,-413.9,-4.22,,
,2313.85,,,,,,4208,245808.20,-419,-5.07,,
,2314.4,,,,,,4209,245948.01,-415,-4.42,,
,2314.95,,,,,,4210,246081.73,-419.8,-5.22,,
,2315.5,,,,,,4211,246225.09,-422.5,-5.68,,
,2316.05,,,,,,4212,246374.64,-423.9,-5.92,,
,2316.6,,,,,,4213,246528.04,-426.8,-6.40,,
,2317.15,,,,,,4214,246688.22,-433.8,-7.56,,
,2317.7,,,,,,4215,246861.65,-430,-6.94,,
,2318.25,,,,,,4216,247031.07,-429.1,-6.80,,
,2318.8,,,,,,4217,247198.24,-431.61,-7.22,,
,2319.35,,,,,,4218,247365.64,-424.2,-6.01,,
,2319.9,,,,,,4219,247521.74,-421.2,-5.52,,
,2320.45,,,,,,4220,247676.94,-424,-5.99,,
,2321,,,,,,4221,247832.06,-427.54,-6.58,,
,2321.55,,,,,,4222,247991.75,-422,-5.67,,
,2322.1,,,,,,4223,248142.37,-421.9,-5.66,,
,2322.65,,,,,,4224,248292.75,-421.5,-5.60,,
,2323.2,,,,,,4225,248442.64,-425.6,-6.29,,
,2323.75,,,,,,4226,248601.65,-422.9,-5.85,,
,2324.3,,,,,,4227,248755.40,-423.6,-5.97,,
,2324.85,,,,,,4228,248911.13,-427.7,-6.65,,
,2325.4,,,,,,4229,249075.47,-425.3,-6.26,,
,2325.95,,,,,,4230,249235.43,-425.6,-6.32,,
,2326.5,,,,,,4231,249396.28,-429.4,-6.95,,
,2327.05,,,,,,4232,249566.34,-429.1,-6.91,,
,2327.6,,,,,,4233,249736.38,-432.2,-7.43,,
,2328.15,,,,,,4234,249914.66,-431.5,-7.32,,
,2328.7,,,,,,4235,250091.73,-435.2,-7.93,,
,2329.25,,,,,,4236,250278.50,-431.3,-7.29,,
,2329.8,,,,,,4237,250455.82,-434.1,-7.76,,
,2330.35,,,,,,4238,250636.52,-434.3,-7.80,,
,2330.9,,,,,,4239,250821.55,-432.4,-7.49,,
,2331.45,,,,,,4240,251002.02,-432.2,-7.46,,
,2332,,,,,,4241,251181.69,-432.12,-7.45,,
,2332.55,,,,,,4242,251357.62,-430.74,-7.23,,
,2333.1,,,,,,4243,251533.54,-432.6,-7.54,,
,2333.65,,,,,,4244,251718.70,-437.17,-8.29,,
,2334.2,,,,,,4245,251915.34,-438.85,-8.57,,
,2334.75,,,,,,4246,252115.06,-437.1,-8.28,,
,2335.3,,,,,,4247,252310.36,-436.1,-8.12,,
,2335.85,,,,,,4248,252503.06,-437.4,-8.33,,
,2336.4,,,,,,4249,252698.70,-433,-7.60,,
,2336.95,,,,,,4250,252883.02,-437.4,-8.33,,
,2337.5,,,,,,4251,253078.97,-434.8,-7.89,,
,2338.05,,,,,,4252,253268.84,-438.4,-8.48,,
,2338.6,,,,,,4253,253467.90,-437.8,-8.38,,
,2339.15,,,,,,4254,253665.28,-433.6,-7.68,,
,2339.7,,,,,,4255,253851.57,-432.8,-7.55,,
,2340.25,,,,,,4256,254035.04,-432.4,-7.48,,
,2340.8,,,,,,4257,254216.99,-430.5,-7.17,,
,2341.35,,,,,,4258,254394.82,-435.5,-7.99,,
,2341.9,,,,,,4259,254585.94,-436.8,-8.20,,
,2342.45,,,,,,4260,254781.10,-434.2,-7.77,,
,2343,,,,,,4261,254968.85,-432.4,-7.47,,
,2343.55,,,,,,4262,255152.22,-434.7,-7.85,,
,2344.1,,,,,,4263,255341.35,-434.9,-7.88,,
,2344.65,,,,,,4264,255531.37,-433.9,-7.72,,
,2345.2,,,,,,4265,255719.46,-441.2,-8.92,,
,2345.75,,,,,,4266,255917.43,-435.6,-7.99,,
,2346.3,,,,,,4267,256110.01,-433.9,-7.71,,
,2346.85,,,,,,4268,256297.65,-433.76,-7.69,,
,2347.4,,,,,,4269,256480.06,-430.3,-7.12,,
,2347.95,,,,,,4270,256657.57,-429.5,-6.99,,
,2348.5,,,,,,4271,256833.37,-433.7,-7.68,,
,2349.05,,,,,,4272,257019.86,-430.5,-7.16,,
,2349.6,,,,,,4273,257198.65,-429.1,-6.93,,
,2350.15,,,,,,4274,257374.62,-436.4,-8.13,,
,2350.7,,,,,,4275,257568.36,-431.3,-7.29,,
,2351.25,,,,,,4276,257750.07,-429.4,-6.98,,
,2351.8,,,,,,4277,257926.34,-430.5,-7.17,,
,2352.35,,,,,,4278,258104.86,-428.4,-6.82,,
,2352.9,,,,,,4279,258278.43,-427,-6.59,,
,2353.45,,,,,,4280,258447.98,-423.5,-6.02,,
,2354,,,,,,4281,258610.03,-427.6,-6.70,,
,2354.55,,,,,,4282,258781.29,-432,-7.43,,
,2355.1,,,,,,4283,258964.56,-430.6,-7.20,,
,2355.65,,,,,,4284,259145.11,-432.5,-7.51,,
,2356.2,,,,,,4285,259331.14,-437.8,-8.38,,
,2356.75,,,,,,4286,259531.86,-431.6,-7.36,,
,2357.3,,,,,,4287,259715.75,-431,-7.27,,
,2357.85,,,,,,4288,259897.91,-431.5,-7.35,,
,2358.4,,,,,,4289,260085.27,-435.4,-7.99,,
,2358.95,,,,,,4290,260280.53,-438,-8.42,,
,2359.5,,,,,,4291,260483.39,-435.2,-7.96,,
,2360.05,,,,,,4292,260678.54,-435.8,-8.06,,
,2360.6,,,,,,4293,260873.94,-427.4,-6.68,,
,2361.15,,,,,,4294,261048.58,-431.1,-7.29,,
,2361.7,,,,,,4295,261231.22,-429.4,-7.01,,
,2362.25,,,,,,4296,261410.54,-432.1,-7.46,,
,2362.8,,,,,,4297,261596.83,-435.1,-7.95,,
,2363.35,,,,,,4298,261792.22,-437.5,-8.35,,
,2363.9,,,,,,4299,261995.07,-434.6,-7.87,,
,2364.45,,,,,,4300,262189.71,-431.8,-7.41,,
,2365,,,,,,4301,262376.10,-432.5,-7.53,,
,2365.55,,,,,,4302,262564.88,-434.5,-7.86,,
,2366.1,,,,,,4303,262758.20,-429.3,-7.00,,
,2366.65,,,,,,4304,262938.93,-434.8,-7.91,,
,2367.2,,,,,,4305,263134.47,-429.5,-7.04,,
,2367.75,,,,,,4306,263314.53,-424.4,-6.20,,
,2368.3,,,,,,4307,263482.53,-424.1,-6.16,,
,2368.85,,,,,,4308,263649.00,-424.1,-6.17,,
,2369.4,,,,,,4309,263816.52,-428.5,-6.90,,
,2369.95,,,,,,4310,263994.25,-426.3,-6.54,,
,2370.5,,,,,,4311,264167.67,-428,-6.83,,
,2371.05,,,,,,4312,264345.41,-430.9,-7.31,,
,2371.6,,,,,,4313,264531.19,-428.9,-6.98,,
,2372.15,,,,,,4314,264711.85,-427.3,-6.72,,
,2372.7,,,,,,4315,264888.70,-431.3,-7.39,,
,2373.25,,,,,,4316,265076.82,-431.7,-7.45,,
,2373.8,,,,,,4317,265266.34,-432.1,-7.52,,
,2374.35,,,,,,4318,265456.84,-430.4,-7.24,,
,2374.9,,,,,,4319,265643.33,-432.2,-7.54,,
,2375.45,,,,,,4320,265833.90,-433.48,-7.76,,
,2376,,,,,,4321,266035.70,-433.8,-7.81,,
,2376.55,,,,,,4322,266239.95,-436.67,-8.29,,
,2377.1,,,,,,4323,266458.95,-435.82,-8.15,,
,2377.65,,,,,,4324,266674.79,-434.29,-7.90,,
,2378.2,,,,,,4325,266880.29,-430.87,-7.34,,
,2378.75,,,,,,4326,267076.80,-436.15,-8.21,,
,2379.3,,,,,,4327,267285.05,-439,-8.68,,
,2379.85,,,,,,4328,267500.34,-439.6,-8.77,,
,2380.4,,,,,,4329,267717.99,-440.5,-8.92,,
,2380.95,,,,,,4330,267938.62,-436.6,-8.28,,
,2381.5,,,,,,4331,268146.85,-437.9,-8.49,,
,2382.05,,,,,,4332,268359.20,-437.7,-8.45,,
,2382.6,,,,,,4333,268571.47,-438.2,-8.54,,
,2383.15,,,,,,4334,268785.44,-438.3,-8.55,,
,2383.7,,,,,,4335,269000.34,-440.3,-8.88,,
,2384.25,,,,,,4336,269221.57,-438.9,-8.65,,
,2384.8,,,,,,4337,269439.06,-440.7,-8.95,,
,2385.35,,,,,,4338,269662.97,-441.8,-9.13,,
,2385.9,,,,,,4339,269890.56,-438.1,-8.51,,
,2386.45,,,,,,4340,270106.71,-442.6,-9.25,,
,2387,,,,,,4341,270336.94,-438.3,-8.54,,
,2387.55,,,,,,4342,270553.34,-437.5,-8.41,,
,2388.1,,,,,,4343,270767.99,-441,-8.98,,
,2388.65,,,,,,4344,270993.64,-444.5,-9.55,,
,2389.2,,,,,,4345,271232.12,-442.2,-9.16,,
,2389.75,,,,,,4346,271462.95,-441.8,-9.09,,
,2390.3,,,,,,4347,271692.56,-443.5,-9.36,,
,2390.85,,,,,,4348,271928.24,-443.4,-9.34,,
,2391.4,,,,,,4349,272163.71,-442.8,-9.23,,
,2391.95,,,,,,4350,272397.46,-443.8,-9.38,,
,2392.5,,,,,,4351,272634.58,-441.9,-9.06,,
,2393.05,,,,,,4352,272865.56,-443.5,-9.32,,
,2393.6,,,,,,4353,273101.78,-443.5,-9.31,,
,2394.15,,,,,,4354,273338.43,-441.6,-8.98,,
,2394.7,,,,,,4355,273568.59,-442.8,-9.17,,
,2395.25,,,,,,4356,273802.68,-442.1,-9.05,,
,2395.8,,,,,,4357,274034.83,-442.5,-9.11,,
,2396.35,,,,,,4358,274268.39,-442.2,-9.05,,
,2396.9,,,,,,4359,274500.73,-439.3,-8.56,,
,2397.45,,,,,,4360,274724.08,-441.8,-8.97,,
,2398,,,,,,4361,274954.78,-439.5,-8.58,,
,2398.55,,,,,,4362,275178.88,-441.8,-8.95,,
,2399.1,,,,,,4363,275410.36,-442.3,-9.02,,
,2399.65,,,,,,4364,275643.57,-437.9,-8.28,,
,2400.2,,,,,,4365,275861.49,-435.6,-7.89,,
,2400.75,,,,,,4366,276072.71,-437.3,-8.16,,
,2401.3,,,,,,4367,276288.65,-439.9,-8.58,,
,2401.85,,,,,,4368,276514.38,-442.5,-8.99,,
,2402.4,,,,,,4369,276748.06,-438.9,-8.38,,
,2402.95,,,,,,4370,276970.92,-442.4,-8.95,,
,2403.5,,,,,,4371,277205.06,-445.1,-9.38,,
,2404.05,,,,,,4372,277448.22,-438.2,-8.22,,
,2404.6,,,,,,4373,277667.91,-435.5,-7.76,,
,2405.15,,,,,,4374,277878.74,-435.5,-7.75,,
,2405.7,,,,,,4375,278089.08,-438.7,-8.26,,
,2406.25,,,,,,4376,278310.26,-439.7,-8.41,,
,2406.8,,,,,,4377,278534.79,-445.2,-9.30,,
,2407.35,,,,,,4378,278777.86,-436.8,-7.89,,
,2407.9,,,,,,4379,278993.43,-437.9,-8.05,,
